home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Tottenham, Chelsea,A, 0.652081049283, 2.55544955084, 2.16235896186, 1.94994443211, 2.12625010028, 2.55561273142, 2.12741054643, 2.23029660003
Man City, Everton,D, 0.63702701648, 2.30662051103, 1.90967418612, 1.76564409081, 1.79824097307, 2.2636300662, 1.86648425811, 2.00371049731
Bournemouth, Man City,A, 1.10044440903, 2.9077134072, 2.49400773002, 2.31779133008, 2.40247058032, 2.8740410251, 2.45356840683, 2.60480339348
Crystal Palace, Swansea,A, 0.923299658801, 2.66435962397, 2.25442439669, 2.08621238271, 2.16310887819, 2.62785587759, 2.21420670471, 2.35607242902
Man United, Leicester,H, 1.37457671158, 3.28129736935, 2.86039083547, 2.68895210874, 2.76323522058, 3.24928444902, 2.80129085343, 2.96195817627
Newcastle, West Ham,H, 1.80641003976, 3.65492374297, 3.24241330738, 2.67180925159, 2.7401138333, 3.23938345892, 3.16910694539, 3.3355845499
Chelsea, Everton,H, 2.30886850921, 4.24315903709, 3.81302671679, 3.21234979214, 3.31089008901, 3.82335028684, 3.75561720932, 3.90906125241
Liverpool, Arsenal,H, 2.28468327585, 4.22176866276, 4.19291498495, 3.60123868102, 3.26594626878, 3.79551302774, 4.13979800028, 3.86558299154
Tottenham, Burnley,D, 2.0751971347, 3.84814228913, 3.89617907991, 3.36962316278, 2.8481442706, 3.44774702129, 3.76005116484, 3.46108860952
West Brom, Stoke,D, 2.06523231852, 3.80369784469, 3.87332193705, 3.74676601993, 2.81346218967, 3.40028565264, 3.73679535088, 3.42756905645
Arsenal, Bournemouth,H, 2.60919569063, 4.37116316625, 4.42089209448, 4.30123438261, 3.37056525374, 3.94318021714, 4.29389841495, 3.99503437801
Everton, Tottenham,A, 2.51827172505, 4.7754184854, 4.81649649008, 4.6901232715, 3.77940503275, 4.35704576336, 4.68715684192, 4.39928969716
Leicester, Chelsea,A, 2.50128813772, 5.22996393995, 5.26969846052, 5.14466872605, 4.22838462458, 4.81229119166, 5.13217225815, 4.84894756617
Man City, Liverpool,H, 2.4303863699, 5.64787438771, 5.68420623254, 5.55771220431, 4.6305010267, 5.23103496035, 5.54883892482, 5.27512866853
Southampton, Watford,A, 2.26669004629, 5.27448382977, 5.33260805903, 5.21817732059, 4.2706490378, 4.86143219697, 5.19322146892, 4.90173811059
Stoke, Man United,D, 2.655373917, 5.05226160754, 5.15661454727, 5.03094327804, 4.05017659686, 4.63779719323, 4.95322146892, 4.67039482701
Burnley, Crystal Palace,H, 2.57367950964, 5.43900193904, 5.53161454727, 4.97892015665, 4.42948694168, 5.02147966291, 5.32188506339, 5.04901398069
Swansea, Newcastle,A, 2.2889479768, 5.33844327982, 5.43966052428, 4.84897665382, 4.34176764344, 4.92048077279, 5.22741501731, 4.94599046445
Crystal Palace, Southampton,A, 2.10089239033, 5.30473541465, 5.40517776566, 4.79695353244, 4.330071737, 4.88344373575, 5.19212089966, 4.91774187688
Liverpool, Burnley,D, 1.86287390449, 4.95973787892, 5.07640343636, 4.55155475943, 4.00112436858, 4.54329149978, 4.80939810032, 4.57206286453
Newcastle, Stoke,H, 2.28726336151, 5.33626058102, 5.07072161818, 4.53441190229, 4.37321739184, 4.92518995453, 5.18870844515, 4.94858556664
Tottenham, Swansea,D, 2.05950176575, 4.99173000393, 4.77398571313, 4.26691047941, 3.96817688779, 4.59261592264, 4.84251655593, 4.60405498955
Watford, Man City,A, 2.51351546284, 5.54286288819, 5.35831925704, 4.81298556473, 4.54018227137, 5.17703922823, 5.38196362269, 5.18580636738
West Brom, West Ham,D, 2.9091897536, 5.52625159251, 5.35260497132, 5.19012842187, 4.52862157773, 5.15937918408, 5.35897511694, 5.1691950717
Chelsea, Arsenal,D, 2.8132940191, 5.47770790319, 5.31319610433, 5.10722686747, 4.48270321038, 5.10649456869, 5.25693430061, 5.12065138238
Man United, Everton,H, 3.22810032869, 6.07975486286, 5.92519120837, 5.65330195279, 5.10266601261, 5.72822380646, 5.91052907185, 5.76650714126
Leicester, Liverpool,A, 3.13949413342, 6.49347837446, 6.34099162417, 6.06634543106, 5.52151418015, 6.15394663797, 6.3356087743, 6.19351806479
