Season, Home, Away, HG, AG, Result, Before: P[Home], Before: P[Draw], Before: P[Away], Before: Sum, After: P[Home], After: P[Draw], After: P[Away], After: Sum
16-17, Hull, West Brom, 1, 1, D, 0.289871565599, 0.36140464965, 0.34872378475, 0.999999999999, 0.289871565599, 0.36140464965, 0.34872378475, 0.999999999999
16-17, Leicester, Middlesbrough, 2, 2, D, 0.456440483036, 0.354370327775, 0.189189189189, 1.0, 0.346683438758, 0.418933294997, 0.234383266245, 1.0
16-17, Liverpool, Sunderland, 2, 0, H, 0.653038551272, 0.300966559271, 0.0459948894567, 1.0, 0.653038551272, 0.300966559271, 0.0459948894567, 1.0
16-17, Swansea, Crystal Palace, 5, 4, H, 0.328778265821, 0.375305026842, 0.295916707337, 1.0, 0.395900439239, 0.419033674963, 0.185065885798, 1.0
16-17, Arsenal, Bournemouth, 3, 1, H, 0.560522696011, 0.342798192179, 0.0966791118098, 1.0, 0.626444291609, 0.342798192179, 0.0307575162115, 1.0
16-17, Man United, West Ham, 1, 1, D, 0.548345647286, 0.341578327444, 0.11007602527, 1.0, 0.436413962951, 0.4074204947, 0.156165542349, 1.0
16-17, Southampton, Everton, 1, 0, H, 0.398311708613, 0.365014850711, 0.236673440675, 0.999999999999, 0.458480537752, 0.409463811161, 0.132055651086, 0.999999999999
16-17, Watford, Stoke, 0, 1, A, 0.360341494845, 0.370006443299, 0.269652061856, 1.0, 0.287306701031, 0.370006443299, 0.34268685567, 1.0
16-17, Crystal Palace, Southampton, 3, 0, H, 0.254577296609, 0.370800827894, 0.374621875498, 1.0, 0.403661837287, 0.458888711989, 0.137449450725, 1.0
16-17, Man City, Chelsea, 1, 3, A, 0.391196528208, 0.378022318661, 0.230781153131, 1.0, 0.275813701178, 0.378022318661, 0.346163980161, 1.0
16-17, Stoke, Burnley, 2, 0, H, 0.525036818851, 0.335051546392, 0.139911634757, 1.0, 0.596281296023, 0.335051546392, 0.0686671575846, 1.0
16-17, Sunderland, Leicester, 2, 1, H, 0.258661983075, 0.371866517643, 0.369471499281, 0.999999999999, 0.332795784767, 0.415835861408, 0.251368353824, 0.999999999999
16-17, Tottenham, Swansea, 5, 0, H, 0.585324686862, 0.330905214533, 0.0837700986053, 1.0, 0.751194812117, 0.330905214533, -0.0821000266499, 1.0
16-17, West Brom, Watford, 3, 1, H, 0.405270544207, 0.358334632777, 0.236394823016, 1.0, 0.494479962576, 0.358334632777, 0.147185404647, 1.0
16-17, West Ham, Arsenal, 1, 5, A, 0.165244480563, 0.375186238656, 0.45956928078, 0.999999999999, 0.165244480563, 0.375186238656, 0.45956928078, 0.999999999999
16-17, Bournemouth, Liverpool, 4, 3, H, 0.168631752125, 0.373046339457, 0.458321908418, 1.0, 0.251768576912, 0.416933095695, 0.331298327392, 1.0
16-17, Everton, Man United, 1, 1, D, 0.23238124806, 0.37255510711, 0.395063644831, 1.0, 0.23238124806, 0.37255510711, 0.395063644831, 1.0
16-17, Middlesbrough, Hull, 1, 0, H, 0.487048773767, 0.338523009093, 0.17442821714, 1.0, 0.53834389639, 0.338523009093, 0.123133094517, 1.0
16-17, Arsenal, Stoke, 3, 1, H, 0.577546509486, 0.334684103887, 0.0877693866274, 1.0, 0.640914533063, 0.334684103887, 0.0244013630503, 1.0
16-17, Burnley, Bournemouth, 3, 2, H, 0.251586294416, 0.376744923858, 0.371668781726, 1.0, 0.326427664974, 0.420372779188, 0.253199555838, 1.0
16-17, Hull, Crystal Palace, 3, 3, D, 0.261562998405, 0.368740031898, 0.369696969697, 1.0, 0.261562998405, 0.368740031898, 0.369696969697, 1.0
16-17, Leicester, Man City, 4, 2, H, 0.160690393364, 0.36660422799, 0.472705378646, 1.0, 0.286586834359, 0.433110784051, 0.28030238159, 1.0
16-17, Swansea, Sunderland, 3, 0, H, 0.388628553577, 0.37488284911, 0.236488597313, 1.0, 0.510902842862, 0.462399250235, 0.0266979069038, 1.0
16-17, Watford, Everton, 3, 2, H, 0.277328589909, 0.378234152652, 0.344437257439, 1.0, 0.349595730918, 0.421757761966, 0.228646507116, 1.0
16-17, Chelsea, West Brom, 1, 0, H, 0.635487120449, 0.300402935674, 0.0641099438768, 1.0, 0.635487120449, 0.300402935674, 0.0641099438768, 1.0
16-17, Liverpool, West Ham, 2, 2, D, 0.595316915624, 0.331368591038, 0.0733144933387, 1.0, 0.4816495761, 0.398231731934, 0.120118691966, 1.0
16-17, Man United, Tottenham, 1, 0, H, 0.388810309602, 0.370422756561, 0.240766933836, 0.999999999999, 0.449929278642, 0.414493163602, 0.135577557755, 0.999999999999
16-17, Southampton, Middlesbrough, 1, 0, H, 0.525767961412, 0.324067022087, 0.150165016502, 1.0, 0.573191165271, 0.324067022087, 0.102741812643, 1.0
16-17, Bournemouth, Leicester, 1, 0, H, 0.347336230484, 0.382584902624, 0.270078866892, 1.0, 0.412602607436, 0.42580395944, 0.161593433124, 1.0
16-17, Everton, Arsenal, 2, 1, H, 0.194865810968, 0.375145857643, 0.429988331389, 1.0, 0.275379229871, 0.418885647608, 0.305735122521, 1.0
16-17, Crystal Palace, Man United, 1, 2, A, 0.157078472959, 0.361611876988, 0.481309650053, 1.0, 0.157078472959, 0.361611876988, 0.481309650053, 1.0
16-17, Man City, Watford, 2, 0, H, 0.606388536458, 0.327636390775, 0.0659750727666, 1.0, 0.606388536458, 0.327636390775, 0.0659750727666, 1.0
16-17, Middlesbrough, Liverpool, 0, 3, A, 0.13511208577, 0.353435672515, 0.511452241715, 1.0, 0.13511208577, 0.353435672515, 0.511452241715, 1.0
16-17, Stoke, Southampton, 0, 0, D, 0.280299333008, 0.366032210835, 0.353668456157, 1.0, 0.280299333008, 0.366032210835, 0.353668456157, 1.0
16-17, Sunderland, Chelsea, 0, 1, A, 0.08098683637, 0.326649812571, 0.592363351059, 1.0, 0.08098683637, 0.326649812571, 0.592363351059, 1.0
16-17, Tottenham, Hull, 3, 0, H, 0.640634533252, 0.300657582537, 0.0587078842112, 1.0, 0.640634533252, 0.300657582537, 0.0587078842112, 1.0
16-17, West Brom, Swansea, 3, 1, H, 0.419178082192, 0.365296803653, 0.215525114155, 1.0, 0.506301369863, 0.365296803653, 0.128401826484, 1.0
16-17, West Ham, Burnley, 1, 0, H, 0.497628509165, 0.354185360851, 0.148186129983, 0.999999999999, 0.547865658248, 0.354185360851, 0.0979489808995, 0.999999999999
16-17, Crystal Palace, Chelsea, 0, 1, A, 0.133863007102, 0.347297459974, 0.518839532924, 1.0, 0.133863007102, 0.347297459974, 0.518839532924, 1.0
16-17, Middlesbrough, Swansea, 3, 0, H, 0.413539592587, 0.363302190228, 0.223158217185, 1.0, 0.53083167407, 0.363302190228, 0.105866135702, 1.0
16-17, Stoke, Leicester, 2, 2, D, 0.330243902439, 0.378048780488, 0.291707317073, 1.0, 0.330243902439, 0.378048780488, 0.291707317073, 1.0
16-17, Sunderland, Watford, 1, 0, H, 0.332409972299, 0.371191135734, 0.296398891967, 1.0, 0.399168975069, 0.415207756233, 0.185623268698, 1.0
16-17, West Brom, Man United, 0, 2, A, 0.160391068833, 0.336504161712, 0.503104769454, 0.999999999999, 0.160391068833, 0.336504161712, 0.503104769454, 0.999999999999
16-17, West Ham, Hull, 1, 0, H, 0.50271910965, 0.351460730998, 0.145820159352, 1.0, 0.552447198685, 0.351460730998, 0.096092070317, 1.0
16-17, Bournemouth, Southampton, 1, 3, A, 0.299559471366, 0.371675640398, 0.328764888236, 1.0, 0.198874204601, 0.371675640398, 0.429450155001, 1.0
16-17, Man City, Arsenal, 2, 1, H, 0.380714620066, 0.383991262287, 0.235294117647, 1.0, 0.442643158059, 0.427111873927, 0.130244968014, 1.0
16-17, Tottenham, Burnley, 2, 1, H, 0.639122014203, 0.305681084571, 0.0551969012266, 1.0, 0.639122014203, 0.305681084571, 0.0551969012266, 1.0
16-17, Everton, Liverpool, 0, 1, A, 0.200384501627, 0.374149659864, 0.425465838509, 1.0, 0.142931085478, 0.374149659864, 0.482919254658, 1.0
16-17, Arsenal, West Brom, 1, 0, H, 0.597202797203, 0.321503496503, 0.0812937062937, 1.0, 0.637482517483, 0.321503496503, 0.041013986014, 1.0
16-17, Burnley, Middlesbrough, 1, 0, H, 0.301818181818, 0.36, 0.338181818182, 1.0, 0.371636363636, 0.4048, 0.223563636364, 1.0
16-17, Chelsea, Bournemouth, 3, 0, H, 0.581027667984, 0.325942350333, 0.0930299816832, 1.0, 0.664822134387, 0.325942350333, 0.00923551528, 1.0
16-17, Hull, Man City, 0, 3, A, 0.0813861211533, 0.337889075037, 0.580724803809, 0.999999999999, 0.0813861211533, 0.337889075037, 0.580724803809, 0.999999999999
16-17, Leicester, Everton, 0, 2, A, 0.340255068672, 0.3790058862, 0.280739045128, 1.0, 0.232365925441, 0.3790058862, 0.388628188359, 1.0
16-17, Man United, Sunderland, 3, 1, H, 0.655866727881, 0.28792549354, 0.0562077785794, 1.0, 0.655866727881, 0.28792549354, 0.0562077785794, 1.0
16-17, Swansea, West Ham, 1, 4, A, 0.316908371786, 0.380355965722, 0.302735662492, 1.0, 0.177455504284, 0.380355965722, 0.442188529994, 1.0
16-17, Watford, Crystal Palace, 1, 1, D, 0.345335515548, 0.375777414075, 0.278887070376, 0.999999999999, 0.345335515548, 0.375777414075, 0.278887070376, 0.999999999999
16-17, Liverpool, Stoke, 4, 1, H, 0.599966677774, 0.324058647118, 0.0759746751083, 1.0, 0.679973342219, 0.324058647118, -0.0040319893369, 1.0
16-17, Southampton, Tottenham, 1, 4, A, 0.296357343003, 0.37250700511, 0.331135651887, 1.0, 0.16258447338, 0.37250700511, 0.46490852151, 1.0
16-17, Hull, Everton, 2, 2, D, 0.202248853381, 0.358484982986, 0.439266163634, 1.0, 0.202248853381, 0.358484982986, 0.439266163634, 1.0
16-17, Burnley, Sunderland, 4, 1, H, 0.36450104788, 0.366113171046, 0.269385781074, 1.0, 0.491600838304, 0.4548573271, 0.0535418345964, 1.0
16-17, Chelsea, Stoke, 4, 2, H, 0.634570933256, 0.301213522103, 0.0642155446403, 0.999999999999, 0.634570933256, 0.301213522103, 0.0642155446403, 0.999999999999
16-17, Leicester, West Ham, 1, 0, H, 0.396703127407, 0.37837005084, 0.224926821753, 1.0, 0.457032814666, 0.421884147281, 0.121083038053, 1.0
16-17, Liverpool, Man City, 1, 0, H, 0.34370489174, 0.391659983962, 0.264635124298, 1.0, 0.409334402566, 0.434243785085, 0.156421812349, 1.0
16-17, Man United, Middlesbrough, 2, 1, H, 0.673039022467, 0.269346997766, 0.0576139797661, 0.999999999999, 0.673039022467, 0.269346997766, 0.0576139797661, 0.999999999999
16-17, Southampton, West Brom, 1, 2, A, 0.504336224149, 0.332088058706, 0.163575717145, 1.0, 0.390791194129, 0.398879252835, 0.210329553036, 1.0
16-17, Swansea, Bournemouth, 0, 3, A, 0.293831168831, 0.387824675325, 0.318344155844, 1.0, 0.1575, 0.387824675325, 0.454675324675, 1.0
16-17, Arsenal, Crystal Palace, 2, 0, H, 0.58586645882, 0.334285961722, 0.0798475794579, 1.0, 0.647986489997, 0.334285961722, 0.0177275482809, 1.0
16-17, Watford, Tottenham, 1, 4, A, 0.152674736431, 0.343485617597, 0.503839645972, 1.0, 0.152674736431, 0.343485617597, 0.503839645972, 1.0
16-17, Everton, Southampton, 3, 0, H, 0.388695376821, 0.366212792907, 0.245091830272, 1.0, 0.510956301457, 0.4549430019, 0.0341006966432, 1.0
16-17, Man City, Burnley, 2, 1, H, 0.655889396908, 0.299640757675, 0.0444698454169, 1.0, 0.655889396908, 0.299640757675, 0.0444698454169, 1.0
16-17, Middlesbrough, Leicester, 0, 0, D, 0.329274312983, 0.360210630245, 0.310515056771, 0.999999999999, 0.329274312983, 0.360210630245, 0.310515056771, 0.999999999999
16-17, Sunderland, Liverpool, 2, 2, D, 0.0846201910203, 0.322235115594, 0.593144693386, 1.0, 0.176158171918, 0.369678657502, 0.45416317058, 1.0
16-17, West Brom, Hull, 3, 1, H, 0.501469802245, 0.335649385355, 0.1628808124, 1.0, 0.576249331908, 0.335649385355, 0.0881012827367, 1.0
16-17, West Ham, Man United, 0, 2, A, 0.147669057377, 0.352587090164, 0.499743852459, 1.0, 0.147669057377, 0.352587090164, 0.499743852459, 1.0
16-17, Bournemouth, Arsenal, 3, 3, D, 0.182729485894, 0.365458971789, 0.451811542317, 1.0, 0.264456537305, 0.409876843764, 0.325666618932, 1.0
16-17, Crystal Palace, Swansea, 1, 2, A, 0.473152951072, 0.35146502173, 0.175382027198, 1.0, 0.362902004766, 0.416318519557, 0.220779475677, 1.0
16-17, Stoke, Watford, 2, 0, H, 0.449611265953, 0.356168402523, 0.194220331524, 1.0, 0.53216957606, 0.356168402523, 0.111662021417, 1.0
16-17, Tottenham, Chelsea, 2, 0, H, 0.297830374753, 0.378040762656, 0.32412886259, 0.999999999999, 0.40315581854, 0.443346482577, 0.153497698882, 0.999999999999
16-17, Burnley, Southampton, 1, 0, H, 0.246434231379, 0.366085578447, 0.387480190174, 1.0, 0.321790808241, 0.410459587956, 0.267749603803, 1.0
16-17, Hull, Bournemouth, 3, 1, H, 0.254736506926, 0.38401528419, 0.361248208884, 1.0, 0.366526030887, 0.44869367935, 0.184780289763, 1.0
16-17, Leicester, Chelsea, 0, 3, A, 0.144801512287, 0.343541272842, 0.511657214871, 1.0, 0.144801512287, 0.343541272842, 0.511657214871, 1.0
16-17, Sunderland, Stoke, 1, 3, A, 0.283792544571, 0.377633711507, 0.338573743922, 1.0, 0.184578606159, 0.377633711507, 0.437787682334, 1.0
16-17, Swansea, Arsenal, 0, 4, A, 0.119474042167, 0.361482656994, 0.519043300839, 1.0, 0.119474042167, 0.361482656994, 0.519043300839, 1.0
16-17, Tottenham, West Brom, 4, 0, H, 0.619613670134, 0.303450553079, 0.0769357767872, 1.0, 0.619613670134, 0.303450553079, 0.0769357767872, 1.0
16-17, Watford, Middlesbrough, 0, 0, D, 0.358824484494, 0.360123396655, 0.28105211885, 0.999999999999, 0.358824484494, 0.360123396655, 0.28105211885, 0.999999999999
16-17, West Ham, Crystal Palace, 3, 0, H, 0.360128617363, 0.373954983923, 0.265916398714, 1.0, 0.48810289389, 0.461601286174, 0.0502958199358, 1.0
16-17, Everton, Man City, 4, 0, H, 0.182103163294, 0.379025363351, 0.438871473354, 0.999999999999, 0.509261897976, 0.552898261613, -0.0621601595901, 0.999999999999
16-17, Man United, Liverpool, 1, 1, D, 0.397609311104, 0.364737338786, 0.23765335011, 1.0, 0.397609311104, 0.364737338786, 0.23765335011, 1.0
16-17, Bournemouth, Watford, 2, 2, D, 0.450049878866, 0.365825851503, 0.184124269631, 1.0, 0.342240273622, 0.429243266353, 0.228516460026, 1.0
16-17, Crystal Palace, Everton, 0, 1, A, 0.265031265031, 0.378387045054, 0.356581689915, 1.0, 0.200689434023, 0.378387045054, 0.420923520923, 1.0
16-17, Liverpool, Swansea, 2, 3, A, 0.636739891754, 0.309137217447, 0.0541228907991, 1.0, 0.51929321872, 0.378223495702, 0.102483285578, 1.0
16-17, Man City, Tottenham, 2, 2, D, 0.392080745342, 0.376086956522, 0.231832298137, 1.0, 0.392080745342, 0.376086956522, 0.231832298137, 1.0
16-17, Middlesbrough, West Ham, 1, 3, A, 0.360985093973, 0.359202851588, 0.279812054439, 1.0, 0.252956902139, 0.359202851588, 0.387840246273, 1.0
16-17, Stoke, Man United, 1, 1, D, 0.138827297364, 0.349593495935, 0.511579206701, 1.0, 0.224944567628, 0.39512195122, 0.379933481153, 1.0
16-17, West Brom, Sunderland, 2, 0, H, 0.503762324857, 0.342631032693, 0.153606642449, 0.999999999999, 0.578197976128, 0.342631032693, 0.0791709911775, 0.999999999999
16-17, Arsenal, Burnley, 2, 1, H, 0.652186956261, 0.297294054119, 0.0505189896202, 1.0, 0.652186956261, 0.297294054119, 0.0505189896202, 1.0
16-17, Chelsea, Hull, 2, 0, H, 0.658541917149, 0.296480489671, 0.0449775931796, 1.0, 0.658541917149, 0.296480489671, 0.0449775931796, 1.0
16-17, Southampton, Leicester, 3, 0, H, 0.475116311857, 0.340899478359, 0.183984209784, 1.0, 0.580093049486, 0.340899478359, 0.0790074721554, 1.0
16-17, Arsenal, Watford, 1, 2, A, 0.636056897122, 0.307112140258, 0.0568309626199, 1.0, 0.518265960966, 0.376400926232, 0.105333112802, 1.0
16-17, Bournemouth, Crystal Palace, 0, 2, A, 0.402805611222, 0.371820564205, 0.225373824572, 0.999999999999, 0.242619855094, 0.466047479574, 0.29133266533, 0.999999999999
16-17, Burnley, Leicester, 1, 0, H, 0.304766568723, 0.370388507999, 0.324844923278, 1.0, 0.374289911851, 0.414461312439, 0.21124877571, 1.0
16-17, Liverpool, Chelsea, 1, 1, D, 0.330730437612, 0.37140068326, 0.297868879128, 1.0, 0.330730437612, 0.37140068326, 0.297868879128, 1.0
16-17, Middlesbrough, West Brom, 1, 1, D, 0.343381389253, 0.348951507208, 0.307667103539, 1.0, 0.343381389253, 0.348951507208, 0.307667103539, 1.0
16-17, Sunderland, Tottenham, 0, 0, D, 0.0877838036584, 0.331923890063, 0.580292306278, 0.999999999999, 0.179005423293, 0.378689217759, 0.442305358948, 0.999999999999
16-17, Swansea, Southampton, 2, 1, H, 0.257266049186, 0.374001916321, 0.368732034494, 1.0, 0.331539444267, 0.417821782179, 0.250638773555, 1.0
16-17, Man United, Hull, 0, 0, D, 0.665857924731, 0.28708457936, 0.0470574959093, 1.0, 0.544662303222, 0.358376121424, 0.0969615753541, 1.0
16-17, Stoke, Everton, 1, 1, D, 0.298824297845, 0.380470280862, 0.320705421293, 1.0, 0.298824297845, 0.380470280862, 0.320705421293, 1.0
16-17, West Ham, Man City, 0, 4, A, 0.13412252868, 0.372345618745, 0.493531852575, 1.0, 0.13412252868, 0.372345618745, 0.493531852575, 1.0
16-17, Chelsea, Arsenal, 3, 1, H, 0.426909307876, 0.366646778043, 0.206443914081, 1.0, 0.512872911695, 0.366646778043, 0.120480310262, 1.0
16-17, Crystal Palace, Sunderland, 0, 4, A, 0.495006570302, 0.348357424442, 0.156636005256, 1.0, 0.0518896189226, 0.609014454665, 0.339095926412, 1.0
16-17, Everton, Bournemouth, 6, 3, H, 0.483567452955, 0.357805459846, 0.158627087199, 1.0, 0.586853962364, 0.357805459846, 0.05534057779, 1.0
16-17, Hull, Liverpool, 2, 0, H, 0.108688750132, 0.334321092179, 0.556990157689, 1.0, 0.242385437612, 0.4042173775, 0.353397184888, 1.0
16-17, Southampton, West Ham, 1, 3, A, 0.455762929192, 0.360735147457, 0.183501923351, 1.0, 0.292750391794, 0.456624875338, 0.250624732868, 1.0
16-17, Tottenham, Middlesbrough, 1, 0, H, 0.640241683046, 0.294460216932, 0.0652981000218, 1.0, 0.640241683046, 0.294460216932, 0.0652981000218, 1.0
16-17, Watford, Burnley, 2, 1, H, 0.414992272025, 0.355177743431, 0.229829984544, 1.0, 0.473493044822, 0.355177743431, 0.171329211747, 1.0
16-17, West Brom, Stoke, 1, 0, H, 0.383378442923, 0.361248208884, 0.255373348193, 1.0, 0.445040598631, 0.405960834262, 0.148998567107, 1.0
16-17, Leicester, Man United, 0, 3, A, 0.153036016123, 0.348329215967, 0.498634767911, 1.0, 0.153036016123, 0.348329215967, 0.498634767911, 1.0
16-17, Man City, Swansea, 2, 1, H, 0.614930182599, 0.327604726101, 0.0574650912997, 1.0, 0.614930182599, 0.327604726101, 0.0574650912997, 1.0
16-17, Arsenal, Hull, 2, 0, H, 0.615193990552, 0.315186246418, 0.0696197630295, 1.0, 0.615193990552, 0.315186246418, 0.0696197630295, 1.0
16-17, Liverpool, Tottenham, 2, 0, H, 0.379091197966, 0.371941531617, 0.248967270416, 0.999999999999, 0.472227518271, 0.437887670797, 0.0898848109307, 0.999999999999
16-17, Man United, Watford, 2, 0, H, 0.633847454046, 0.304246777942, 0.0619057680118, 1.0, 0.633847454046, 0.304246777942, 0.0619057680118, 1.0
16-17, Middlesbrough, Everton, 0, 0, D, 0.233952834609, 0.359206621896, 0.406840543495, 1.0, 0.233952834609, 0.359206621896, 0.406840543495, 1.0
16-17, Stoke, Crystal Palace, 1, 0, H, 0.411719113316, 0.36071926833, 0.227561618354, 1.0, 0.470547201984, 0.36071926833, 0.168733529686, 1.0
16-17, Sunderland, Southampton, 0, 4, A, 0.226561289323, 0.370215403688, 0.403223306989, 1.0, -0.0121493878814, 0.370215403688, 0.641933984193, 1.0
16-17, West Ham, West Brom, 2, 2, D, 0.392699115044, 0.362673830594, 0.244627054362, 1.0, 0.392699115044, 0.362673830594, 0.244627054362, 1.0
16-17, Burnley, Chelsea, 1, 1, D, 0.098556495769, 0.325634644102, 0.575808860129, 1.0, 0.188700846192, 0.372840219015, 0.438458934793, 1.0
16-17, Swansea, Leicester, 2, 0, H, 0.357316875102, 0.369498132207, 0.273184992691, 1.0, 0.453719343837, 0.435700828325, 0.110579827838, 1.0
16-17, Bournemouth, Man City, 0, 2, A, 0.109861591696, 0.357915224913, 0.532223183391, 1.0, 0.109861591696, 0.357915224913, 0.532223183391, 1.0
16-17, Chelsea, Swansea, 3, 1, H, 0.636893336989, 0.30340005484, 0.0597066081711, 1.0, 0.636893336989, 0.30340005484, 0.0597066081711, 1.0
16-17, Crystal Palace, Middlesbrough, 1, 0, H, 0.432585995086, 0.34136977887, 0.226044226044, 1.0, 0.489327395577, 0.34136977887, 0.169302825553, 1.0
16-17, Everton, Sunderland, 2, 0, H, 0.562053216839, 0.339853057983, 0.0980937251787, 1.0, 0.627745234313, 0.339853057983, 0.0324017077046, 1.0
16-17, Hull, Burnley, 1, 1, D, 0.408877774304, 0.353547983745, 0.237574241951, 1.0, 0.298980931541, 0.418193185371, 0.282825883089, 1.0
16-17, Watford, West Ham, 1, 1, D, 0.331039003605, 0.371353654539, 0.297607341855, 0.999999999999, 0.331039003605, 0.371353654539, 0.297607341855, 0.999999999999
16-17, West Brom, Bournemouth, 2, 1, H, 0.417060888143, 0.363802838395, 0.219136273463, 1.0, 0.475354799329, 0.363802838395, 0.160842362277, 1.0
16-17, Tottenham, Stoke, 4, 0, H, 0.56342868695, 0.335995148085, 0.100576164965, 1.0, 0.73805721217, 0.335995148085, -0.074052360255, 1.0
16-17, Leicester, Liverpool, 3, 1, H, 0.146101824678, 0.359448768661, 0.494449406661, 1.0, 0.274186550976, 0.426706647952, 0.299106801072, 1.0
16-17, Leicester, Hull, 3, 1, H, 0.467858663261, 0.349794238683, 0.182347098056, 1.0, 0.547679863772, 0.349794238683, 0.102525897545, 1.0
16-17, Liverpool, Arsenal, 3, 1, H, 0.394691913705, 0.377308707124, 0.227999379171, 1.0, 0.485488126649, 0.442691292876, 0.0718205804748, 1.0
16-17, Man United, Bournemouth, 1, 1, D, 0.639566956282, 0.300303406427, 0.0601296372914, 1.0, 0.520618535375, 0.370273065784, 0.109108398842, 1.0
16-17, Stoke, Middlesbrough, 2, 0, H, 0.454424778761, 0.343657817109, 0.20191740413, 1.0, 0.536261061947, 0.343657817109, 0.120081120944, 1.0
16-17, Swansea, Burnley, 3, 2, H, 0.430790108565, 0.358112183353, 0.211097708082, 1.0, 0.487711097709, 0.358112183353, 0.154176718939, 1.0
16-17, Watford, Southampton, 3, 4, A, 0.248053392659, 0.364373112983, 0.387573494359, 1.0, 0.186810742095, 0.364373112983, 0.448816144923, 1.0
